,InitStorage(Powell&Mead),Inflow_Powell,Release_Mead,YearsTo10MAF
3015,31,13,3,40
3016,31,13,4,40
3017,31,13,5,40
3018,31,13,6,40
3019,31,13,7,40
3020,31,13,8,40
3021,31,13,9,40
3022,31,13,10,40
3023,31,13,11,40
3024,31,14,3,40
3025,31,14,4,40
3026,31,14,5,40
3027,31,14,6,40
3028,31,14,7,40
3029,31,14,8,40
3030,31,14,9,40
3031,31,14,10,40
3032,31,14,11,40
3033,31,15,3,40
3034,31,15,4,40
3035,31,15,5,40
3036,31,15,6,40
3037,31,15,7,40
3038,31,15,8,40
3039,31,15,9,40
3040,31,15,10,40
3041,31,15,11,40
3042,32,3,3,40
3043,32,3,4,18
3044,32,3,5,10
3045,32,3,6,7
3046,32,3,7,6
3047,32,3,8,5
3048,32,3,9,4
3049,32,3,10,4
3050,32,3,11,3
3051,32,4,3,40
3052,32,4,4,40
3053,32,4,5,18
3054,32,4,6,10
3055,32,4,7,7
3056,32,4,8,6
3057,32,4,9,5
3058,32,4,10,4
3059,32,4,11,4
3060,32,5,3,40
3061,32,5,4,40
3062,32,5,5,40
3063,32,5,6,18
3064,32,5,7,10
3065,32,5,8,7
3066,32,5,9,6
3067,32,5,10,5
3068,32,5,11,4
3069,32,6,3,40
3070,32,6,4,40
3071,32,6,5,40
3072,32,6,6,40
3073,32,6,7,18
3074,32,6,8,10
3075,32,6,9,7
3076,32,6,10,6
3077,32,6,11,5
3078,32,7,3,40
3079,32,7,4,40
3080,32,7,5,40
3081,32,7,6,40
3082,32,7,7,40
3083,32,7,8,18
3084,32,7,9,10
3085,32,7,10,7
3086,32,7,11,6
3087,32,8,3,40
3088,32,8,4,40
3089,32,8,5,40
3090,32,8,6,40
3091,32,8,7,40
3092,32,8,8,40
3093,32,8,9,18
3094,32,8,10,10
3095,32,8,11,7
3096,32,9,3,40
3097,32,9,4,40
3098,32,9,5,40
3099,32,9,6,40
3100,32,9,7,40
3101,32,9,8,40
3102,32,9,9,40
3103,32,9,10,18
3104,32,9,11,10
3105,32,10,3,40
3106,32,10,4,40
3107,32,10,5,40
3108,32,10,6,40
3109,32,10,7,40
3110,32,10,8,40
3111,32,10,9,40
3112,32,10,10,40
3113,32,10,11,18
3114,32,11,3,40
3115,32,11,4,40
3116,32,11,5,40
3117,32,11,6,40
3118,32,11,7,40
3119,32,11,8,40
3120,32,11,9,40
3121,32,11,10,40
3122,32,11,11,40
3123,32,12,3,40
3124,32,12,4,40
3125,32,12,5,40
3126,32,12,6,40
3127,32,12,7,40
3128,32,12,8,40
3129,32,12,9,40
3130,32,12,10,40
3131,32,12,11,40
3132,32,13,3,40
3133,32,13,4,40
3134,32,13,5,40
3135,32,13,6,40
3136,32,13,7,40
3137,32,13,8,40
3138,32,13,9,40
3139,32,13,10,40
3140,32,13,11,40
3141,32,14,3,40
3142,32,14,4,40
3143,32,14,5,40
3144,32,14,6,40
3145,32,14,7,40
3146,32,14,8,40
3147,32,14,9,40
3148,32,14,10,40
3149,32,14,11,40
3150,32,15,3,40
3151,32,15,4,40
3152,32,15,5,40
3153,32,15,6,40
3154,32,15,7,40
3155,32,15,8,40
3156,32,15,9,40
3157,32,15,10,40
3158,32,15,11,40
3159,33,3,3,40
3160,33,3,4,18
3161,33,3,5,11
3162,33,3,6,7
3163,33,3,7,6
3164,33,3,8,5
3165,33,3,9,4
3166,33,3,10,4
3167,33,3,11,3
3168,33,4,3,40
3169,33,4,4,40
3170,33,4,5,18
3171,33,4,6,11
3172,33,4,7,7
3173,33,4,8,6
3174,33,4,9,5
3175,33,4,10,4
3176,33,4,11,4
3177,33,5,3,40
3178,33,5,4,40
3179,33,5,5,40
3180,33,5,6,18
3181,33,5,7,11
3182,33,5,8,7
3183,33,5,9,6
3184,33,5,10,5
3185,33,5,11,4
3186,33,6,3,40
3187,33,6,4,40
3188,33,6,5,40
3189,33,6,6,40
3190,33,6,7,18
3191,33,6,8,11
3192,33,6,9,7
3193,33,6,10,6
3194,33,6,11,5
3195,33,7,3,40
3196,33,7,4,40
3197,33,7,5,40
3198,33,7,6,40
3199,33,7,7,40
3200,33,7,8,18
3201,33,7,9,11
3202,33,7,10,7
3203,33,7,11,6
3204,33,8,3,40
3205,33,8,4,40
3206,33,8,5,40
3207,33,8,6,40
3208,33,8,7,40
3209,33,8,8,40
3210,33,8,9,18
3211,33,8,10,11
3212,33,8,11,7
3213,33,9,3,40
3214,33,9,4,40
3215,33,9,5,40
3216,33,9,6,40
3217,33,9,7,40
3218,33,9,8,40
3219,33,9,9,40
3220,33,9,10,19
3221,33,9,11,11
3222,33,10,3,40
3223,33,10,4,40
3224,33,10,5,40
3225,33,10,6,40
3226,33,10,7,40
3227,33,10,8,40
3228,33,10,9,40
3229,33,10,10,40
3230,33,10,11,19
3231,33,11,3,40
3232,33,11,4,40
3233,33,11,5,40
3234,33,11,6,40
3235,33,11,7,40
3236,33,11,8,40
3237,33,11,9,40
3238,33,11,10,40
3239,33,11,11,40
3240,33,12,3,40
3241,33,12,4,40
3242,33,12,5,40
3243,33,12,6,40
3244,33,12,7,40
3245,33,12,8,40
3246,33,12,9,40
3247,33,12,10,40
3248,33,12,11,40
3249,33,13,3,40
3250,33,13,4,40
3251,33,13,5,40
3252,33,13,6,40
3253,33,13,7,40
3254,33,13,8,40
3255,33,13,9,40
3256,33,13,10,40
3257,33,13,11,40
3258,33,14,3,40
3259,33,14,4,40
3260,33,14,5,40
3261,33,14,6,40
3262,33,14,7,40
3263,33,14,8,40
3264,33,14,9,40
3265,33,14,10,40
3266,33,14,11,40
3267,33,15,3,40
3268,33,15,4,40
3269,33,15,5,40
3270,33,15,6,40
3271,33,15,7,40
3272,33,15,8,40
3273,33,15,9,40
3274,33,15,10,40
3275,33,15,11,40
3276,34,3,3,40
3277,34,3,4,19
3278,34,3,5,11
3279,34,3,6,8
3280,34,3,7,6
3281,34,3,8,5
3282,34,3,9,4
3283,34,3,10,4
3284,34,3,11,3
3285,34,4,3,40
3286,34,4,4,40
3287,34,4,5,19
3288,34,4,6,11
3289,34,4,7,8
3290,34,4,8,6
3291,34,4,9,5
3292,34,4,10,4
3293,34,4,11,4
3294,34,5,3,40
3295,34,5,4,40
3296,34,5,5,40
3297,34,5,6,19
3298,34,5,7,11
3299,34,5,8,8
3300,34,5,9,6
3301,34,5,10,5
3302,34,5,11,4
3303,34,6,3,40
3304,34,6,4,40
3305,34,6,5,40
3306,34,6,6,40
3307,34,6,7,19
3308,34,6,8,11
3309,34,6,9,8
3310,34,6,10,6
3311,34,6,11,5
3312,34,7,3,40
3313,34,7,4,40
3314,34,7,5,40
3315,34,7,6,40
3316,34,7,7,40
3317,34,7,8,19
3318,34,7,9,11
3319,34,7,10,8
3320,34,7,11,6
3321,34,8,3,40
3322,34,8,4,40
3323,34,8,5,40
3324,34,8,6,40
3325,34,8,7,40
3326,34,8,8,40
3327,34,8,9,19
3328,34,8,10,11
3329,34,8,11,8
3330,34,9,3,40
3331,34,9,4,40
3332,34,9,5,40
3333,34,9,6,40
3334,34,9,7,40
3335,34,9,8,40
3336,34,9,9,40
3337,34,9,10,19
3338,34,9,11,11
3339,34,10,3,40
3340,34,10,4,40
3341,34,10,5,40
3342,34,10,6,40
3343,34,10,7,40
3344,34,10,8,40
3345,34,10,9,40
3346,34,10,10,40
3347,34,10,11,19
3348,34,11,3,40
3349,34,11,4,40
3350,34,11,5,40
3351,34,11,6,40
3352,34,11,7,40
3353,34,11,8,40
3354,34,11,9,40
3355,34,11,10,40
3356,34,11,11,40
3357,34,12,3,40
3358,34,12,4,40
3359,34,12,5,40
3360,34,12,6,40
3361,34,12,7,40
3362,34,12,8,40
3363,34,12,9,40
3364,34,12,10,40
3365,34,12,11,40
3366,34,13,3,40
3367,34,13,4,40
3368,34,13,5,40
3369,34,13,6,40
3370,34,13,7,40
3371,34,13,8,40
3372,34,13,9,40
3373,34,13,10,40
3374,34,13,11,40
3375,34,14,3,40
3376,34,14,4,40
3377,34,14,5,40
3378,34,14,6,40
3379,34,14,7,40
3380,34,14,8,40
3381,34,14,9,40
3382,34,14,10,40
3383,34,14,11,40
3384,34,15,3,40
3385,34,15,4,40
3386,34,15,5,40
3387,34,15,6,40
3388,34,15,7,40
3389,34,15,8,40
3390,34,15,9,40
3391,34,15,10,40
3392,34,15,11,40
3393,35,3,3,40
3394,35,3,4,20
3395,35,3,5,11
3396,35,3,6,8
3397,35,3,7,6
3398,35,3,8,5
3399,35,3,9,4
3400,35,3,10,4
3401,35,3,11,4
3402,35,4,3,40
3403,35,4,4,40
3404,35,4,5,20
3405,35,4,6,11
3406,35,4,7,8
3407,35,4,8,6
3408,35,4,9,5
3409,35,4,10,4
3410,35,4,11,4
3411,35,5,3,40
3412,35,5,4,40
3413,35,5,5,40
3414,35,5,6,20
3415,35,5,7,11
3416,35,5,8,8
3417,35,5,9,6
3418,35,5,10,5
3419,35,5,11,4
3420,35,6,3,40
3421,35,6,4,40
3422,35,6,5,40
3423,35,6,6,40
3424,35,6,7,20
3425,35,6,8,11
3426,35,6,9,8
3427,35,6,10,6
3428,35,6,11,5
3429,35,7,3,40
3430,35,7,4,40
3431,35,7,5,40
3432,35,7,6,40
3433,35,7,7,40
3434,35,7,8,20
3435,35,7,9,11
3436,35,7,10,8
3437,35,7,11,6
3438,35,8,3,40
3439,35,8,4,40
3440,35,8,5,40
3441,35,8,6,40
3442,35,8,7,40
3443,35,8,8,40
3444,35,8,9,20
3445,35,8,10,11
3446,35,8,11,8
3447,35,9,3,40
3448,35,9,4,40
3449,35,9,5,40
3450,35,9,6,40
3451,35,9,7,40
3452,35,9,8,40
3453,35,9,9,40
3454,35,9,10,20
3455,35,9,11,11
3456,35,10,3,40
3457,35,10,4,40
3458,35,10,5,40
3459,35,10,6,40
3460,35,10,7,40
3461,35,10,8,40
3462,35,10,9,40
3463,35,10,10,40
3464,35,10,11,20
3465,35,11,3,40
3466,35,11,4,40
3467,35,11,5,40
3468,35,11,6,40
3469,35,11,7,40
3470,35,11,8,40
3471,35,11,9,40
3472,35,11,10,40
3473,35,11,11,40
3474,35,12,3,40
3475,35,12,4,40
3476,35,12,5,40
3477,35,12,6,40
3478,35,12,7,40
3479,35,12,8,40
3480,35,12,9,40
3481,35,12,10,40
3482,35,12,11,40
3483,35,13,3,40
3484,35,13,4,40
3485,35,13,5,40
3486,35,13,6,40
3487,35,13,7,40
3488,35,13,8,40
3489,35,13,9,40
3490,35,13,10,40
3491,35,13,11,40
3492,35,14,3,40
3493,35,14,4,40
3494,35,14,5,40
3495,35,14,6,40
3496,35,14,7,40
3497,35,14,8,40
3498,35,14,9,40
3499,35,14,10,40
3500,35,14,11,40
3501,35,15,3,40
3502,35,15,4,40
3503,35,15,5,40
3504,35,15,6,40
3505,35,15,7,40
3506,35,15,8,40
3507,35,15,9,40
3508,35,15,10,40
3509,35,15,11,40
3510,36,3,3,40
3511,36,3,4,20
3512,36,3,5,12
3513,36,3,6,8
3514,36,3,7,7
3515,36,3,8,5
3516,36,3,9,5
3517,36,3,10,4
3518,36,3,11,4
3519,36,4,3,40
3520,36,4,4,40
3521,36,4,5,20
3522,36,4,6,12
3523,36,4,7,8
3524,36,4,8,7
3525,36,4,9,5
3526,36,4,10,5
3527,36,4,11,4
3528,36,5,3,40
3529,36,5,4,40
3530,36,5,5,40
3531,36,5,6,20
3532,36,5,7,12
3533,36,5,8,8
3534,36,5,9,7
3535,36,5,10,5
3536,36,5,11,5
3537,36,6,3,40
3538,36,6,4,40
3539,36,6,5,40
3540,36,6,6,40
3541,36,6,7,20
3542,36,6,8,12
3543,36,6,9,8
3544,36,6,10,7
3545,36,6,11,5
3546,36,7,3,40
3547,36,7,4,40
3548,36,7,5,40
3549,36,7,6,40
3550,36,7,7,40
3551,36,7,8,20
3552,36,7,9,12
3553,36,7,10,8
3554,36,7,11,7
3555,36,8,3,40
3556,36,8,4,40
3557,36,8,5,40
3558,36,8,6,40
3559,36,8,7,40
3560,36,8,8,40
3561,36,8,9,20
3562,36,8,10,12
3563,36,8,11,8
3564,36,9,3,40
3565,36,9,4,40
3566,36,9,5,40
3567,36,9,6,40
3568,36,9,7,40
3569,36,9,8,40
3570,36,9,9,40
3571,36,9,10,20
3572,36,9,11,12
3573,36,10,3,40
3574,36,10,4,40
3575,36,10,5,40
3576,36,10,6,40
3577,36,10,7,40
3578,36,10,8,40
3579,36,10,9,40
3580,36,10,10,40
3581,36,10,11,20
3582,36,11,3,40
3583,36,11,4,40
3584,36,11,5,40
3585,36,11,6,40
3586,36,11,7,40
3587,36,11,8,40
3588,36,11,9,40
3589,36,11,10,40
3590,36,11,11,40
3591,36,12,3,40
3592,36,12,4,40
3593,36,12,5,40
3594,36,12,6,40
3595,36,12,7,40
3596,36,12,8,40
3597,36,12,9,40
3598,36,12,10,40
3599,36,12,11,40
3600,36,13,3,40
3601,36,13,4,40
3602,36,13,5,40
3603,36,13,6,40
3604,36,13,7,40
3605,36,13,8,40
3606,36,13,9,40
3607,36,13,10,40
3608,36,13,11,40
3609,36,14,3,40
3610,36,14,4,40
3611,36,14,5,40
3612,36,14,6,40
3613,36,14,7,40
3614,36,14,8,40
3615,36,14,9,40
3616,36,14,10,40
3617,36,14,11,40
3618,36,15,3,40
3619,36,15,4,40
3620,36,15,5,40
3621,36,15,6,40
3622,36,15,7,40
3623,36,15,8,40
3624,36,15,9,40
3625,36,15,10,40
3626,36,15,11,40
3627,37,3,3,40
3628,37,3,4,21
3629,37,3,5,12
3630,37,3,6,9
3631,37,3,7,7
3632,37,3,8,6
3633,37,3,9,5
3634,37,3,10,4
3635,37,3,11,4
3636,37,4,3,40
3637,37,4,4,40
3638,37,4,5,21
3639,37,4,6,12
3640,37,4,7,9
3641,37,4,8,7
3642,37,4,9,6
3643,37,4,10,5
3644,37,4,11,4
3645,37,5,3,40
3646,37,5,4,40
3647,37,5,5,40
3648,37,5,6,21
3649,37,5,7,12
3650,37,5,8,9
3651,37,5,9,7
3652,37,5,10,6
3653,37,5,11,5
3654,37,6,3,40
3655,37,6,4,40
3656,37,6,5,40
3657,37,6,6,40
3658,37,6,7,21
3659,37,6,8,12
3660,37,6,9,9
3661,37,6,10,7
3662,37,6,11,6
3663,37,7,3,40
3664,37,7,4,40
3665,37,7,5,40
3666,37,7,6,40
3667,37,7,7,40
3668,37,7,8,21
3669,37,7,9,12
3670,37,7,10,9
3671,37,7,11,7
3672,37,8,3,40
3673,37,8,4,40
3674,37,8,5,40
3675,37,8,6,40
3676,37,8,7,40
3677,37,8,8,40
3678,37,8,9,21
3679,37,8,10,12
3680,37,8,11,9
3681,37,9,3,40
3682,37,9,4,40
3683,37,9,5,40
3684,37,9,6,40
3685,37,9,7,40
3686,37,9,8,40
3687,37,9,9,40
3688,37,9,10,21
3689,37,9,11,12
3690,37,10,3,40
3691,37,10,4,40
3692,37,10,5,40
3693,37,10,6,40
3694,37,10,7,40
3695,37,10,8,40
3696,37,10,9,40
3697,37,10,10,40
3698,37,10,11,21
3699,37,11,3,40
3700,37,11,4,40
3701,37,11,5,40
3702,37,11,6,40
3703,37,11,7,40
3704,37,11,8,40
3705,37,11,9,40
3706,37,11,10,40
3707,37,11,11,40
3708,37,12,3,40
3709,37,12,4,40
3710,37,12,5,40
3711,37,12,6,40
3712,37,12,7,40
3713,37,12,8,40
3714,37,12,9,40
3715,37,12,10,40
3716,37,12,11,40
3717,37,13,3,40
3718,37,13,4,40
3719,37,13,5,40
3720,37,13,6,40
3721,37,13,7,40
3722,37,13,8,40
3723,37,13,9,40
3724,37,13,10,40
3725,37,13,11,40
3726,37,14,3,40
3727,37,14,4,40
3728,37,14,5,40
3729,37,14,6,40
3730,37,14,7,40
3731,37,14,8,40
3732,37,14,9,40
3733,37,14,10,40
3734,37,14,11,40
3735,37,15,3,40
3736,37,15,4,40
3737,37,15,5,40
3738,37,15,6,40
3739,37,15,7,40
3740,37,15,8,40
3741,37,15,9,40
3742,37,15,10,40
3743,37,15,11,40
3744,38,3,3,40
3745,38,3,4,22
3746,38,3,5,12
3747,38,3,6,9
3748,38,3,7,7
3749,38,3,8,6
3750,38,3,9,5
3751,38,3,10,4
3752,38,3,11,4
3753,38,4,3,40
3754,38,4,4,40
3755,38,4,5,22
3756,38,4,6,12
3757,38,4,7,9
3758,38,4,8,7
3759,38,4,9,6
3760,38,4,10,5
3761,38,4,11,4
3762,38,5,3,40
3763,38,5,4,40
3764,38,5,5,40
3765,38,5,6,22
3766,38,5,7,12
3767,38,5,8,9
3768,38,5,9,7
3769,38,5,10,6
3770,38,5,11,5
3771,38,6,3,40
3772,38,6,4,40
3773,38,6,5,40
3774,38,6,6,40
3775,38,6,7,22
3776,38,6,8,12
3777,38,6,9,9
3778,38,6,10,7
3779,38,6,11,6
3780,38,7,3,40
3781,38,7,4,40
3782,38,7,5,40
3783,38,7,6,40
3784,38,7,7,40
3785,38,7,8,22
3786,38,7,9,12
3787,38,7,10,9
3788,38,7,11,7
3789,38,8,3,40
3790,38,8,4,40
3791,38,8,5,40
3792,38,8,6,40
3793,38,8,7,40
3794,38,8,8,40
3795,38,8,9,22
3796,38,8,10,12
3797,38,8,11,9
3798,38,9,3,40
3799,38,9,4,40
3800,38,9,5,40
3801,38,9,6,40
3802,38,9,7,40
3803,38,9,8,40
3804,38,9,9,40
3805,38,9,10,22
3806,38,9,11,12
3807,38,10,3,40
3808,38,10,4,40
3809,38,10,5,40
3810,38,10,6,40
3811,38,10,7,40
3812,38,10,8,40
3813,38,10,9,40
3814,38,10,10,40
3815,38,10,11,22
3816,38,11,3,40
3817,38,11,4,40
3818,38,11,5,40
3819,38,11,6,40
3820,38,11,7,40
3821,38,11,8,40
3822,38,11,9,40
3823,38,11,10,40
3824,38,11,11,40
3825,38,12,3,40
3826,38,12,4,40
3827,38,12,5,40
3828,38,12,6,40
3829,38,12,7,40
3830,38,12,8,40
3831,38,12,9,40
3832,38,12,10,40
3833,38,12,11,40
3834,38,13,3,40
3835,38,13,4,40
3836,38,13,5,40
3837,38,13,6,40
3838,38,13,7,40
3839,38,13,8,40
3840,38,13,9,40
3841,38,13,10,40
3842,38,13,11,40
3843,38,14,3,40
3844,38,14,4,40
3845,38,14,5,40
3846,38,14,6,40
3847,38,14,7,40
3848,38,14,8,40
3849,38,14,9,40
3850,38,14,10,40
3851,38,14,11,40
3852,38,15,3,40
3853,38,15,4,40
3854,38,15,5,40
3855,38,15,6,40
3856,38,15,7,40
3857,38,15,8,40
3858,38,15,9,40
3859,38,15,10,40
3860,38,15,11,40
3861,39,3,3,40
3862,39,3,4,22
3863,39,3,5,13
3864,39,3,6,9
3865,39,3,7,7
3866,39,3,8,6
3867,39,3,9,5
3868,39,3,10,4
3869,39,3,11,4
3870,39,4,3,40
3871,39,4,4,40
3872,39,4,5,22
3873,39,4,6,13
3874,39,4,7,9
3875,39,4,8,7
3876,39,4,9,6
3877,39,4,10,5
3878,39,4,11,4
3879,39,5,3,40
3880,39,5,4,40
3881,39,5,5,40
3882,39,5,6,22
3883,39,5,7,13
3884,39,5,8,9
3885,39,5,9,7
3886,39,5,10,6
3887,39,5,11,5
3888,39,6,3,40
3889,39,6,4,40
3890,39,6,5,40
3891,39,6,6,40
3892,39,6,7,22
3893,39,6,8,13
3894,39,6,9,9
3895,39,6,10,7
3896,39,6,11,6
3897,39,7,3,40
3898,39,7,4,40
3899,39,7,5,40
3900,39,7,6,40
3901,39,7,7,40
3902,39,7,8,22
3903,39,7,9,13
3904,39,7,10,9
3905,39,7,11,7
3906,39,8,3,40
3907,39,8,4,40
3908,39,8,5,40
3909,39,8,6,40
3910,39,8,7,40
3911,39,8,8,40
3912,39,8,9,22
3913,39,8,10,13
3914,39,8,11,9
3915,39,9,3,40
3916,39,9,4,40
3917,39,9,5,40
3918,39,9,6,40
3919,39,9,7,40
3920,39,9,8,40
3921,39,9,9,40
3922,39,9,10,22
3923,39,9,11,13
3924,39,10,3,40
3925,39,10,4,40
3926,39,10,5,40
3927,39,10,6,40
3928,39,10,7,40
3929,39,10,8,40
3930,39,10,9,40
3931,39,10,10,40
3932,39,10,11,22
3933,39,11,3,40
3934,39,11,4,40
3935,39,11,5,40
3936,39,11,6,40
3937,39,11,7,40
3938,39,11,8,40
3939,39,11,9,40
3940,39,11,10,40
3941,39,11,11,40
3942,39,12,3,40
3943,39,12,4,40
3944,39,12,5,40
3945,39,12,6,40
3946,39,12,7,40
3947,39,12,8,40
3948,39,12,9,40
3949,39,12,10,40
3950,39,12,11,40
3951,39,13,3,40
3952,39,13,4,40
3953,39,13,5,40
3954,39,13,6,40
3955,39,13,7,40
3956,39,13,8,40
3957,39,13,9,40
3958,39,13,10,40
3959,39,13,11,40
3960,39,14,3,40
3961,39,14,4,40
3962,39,14,5,40
3963,39,14,6,40
3964,39,14,7,40
3965,39,14,8,40
3966,39,14,9,40
3967,39,14,10,40
3968,39,14,11,40
3969,39,15,3,40
3970,39,15,4,40
3971,39,15,5,40
3972,39,15,6,40
3973,39,15,7,40
3974,39,15,8,40
3975,39,15,9,40
3976,39,15,10,40
3977,39,15,11,40
